appointment_id,location_id,employee_id,client_id,child_id,notes,has_specific_employee,start_time,end_time
7502,2,26,4,4,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-20 19:16:42 UTC,
7160,3,30,1978,1978,What we've got here is failure to communicate.,true,2020-07-12 22:20:29 UTC,
6489,1,15,1786,1786,"Here's looking at you, kid.",false,2020-07-12 18:09:24 UTC,
7614,2,23,613,613,What we've got here is failure to communicate.,false,2020-07-20 17:02:46 UTC,
7905,3,33,1359,1359,What we've got here is failure to communicate.,false,2020-07-02 17:11:35 UTC,
6799,1,15,1386,1386,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-21 22:29:15 UTC,
7206,2,28,1699,1699,You talking to me?,false,2020-06-29 22:48:13 UTC,
7997,3,36,950,950,I love the smell of napalm in the morning.,false,2020-07-21 18:50:53 UTC,
6022,1,12,205,205,May the Force be with you.,false,2020-07-08 19:41:35 UTC,
8047,2,24,141,141,"Here's looking at you, kid.",true,2020-06-28 20:25:12 UTC,
8079,3,37,1501,1501,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-10 19:18:46 UTC,
8779,1,11,455,455,I'm going to make him an offer he can't refuse.,false,2020-07-01 20:35:46 UTC,
8533,2,28,1584,1584,"Here's looking at you, kid.",true,2020-07-11 18:39:03 UTC,
6087,3,34,744,744,"Frankly, my dear, I don’t give a damn.",false,2020-07-13 17:44:56 UTC,
6885,1,12,936,936,You talking to me?,true,2020-07-13 17:18:50 UTC,
6953,2,26,1661,1661,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-29 20:55:25 UTC,
6004,3,34,1349,1349,"Here's looking at you, kid.",false,2020-07-06 19:32:05 UTC,
6079,1,10,876,876,"Here's looking at you, kid.",false,2020-06-29 19:59:26 UTC,
6484,2,29,611,611,"Frankly, my dear, I don’t give a damn.",true,2020-07-21 22:26:22 UTC,
8253,3,30,1580,1580,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-14 18:21:25 UTC,
6315,1,18,1211,1211,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-29 21:50:11 UTC,
6503,2,22,1535,1535,"Here's looking at you, kid.",true,2020-06-24 18:59:37 UTC,
8270,3,38,1137,1137,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-24 21:17:52 UTC,
7244,1,15,752,752,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-17 17:20:18 UTC,
7697,2,20,777,777,"Here's looking at you, kid.",true,2020-07-07 19:34:34 UTC,
7629,3,31,935,935,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-08 20:04:29 UTC,
8304,1,11,1797,1797,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-03 22:22:50 UTC,
6772,2,28,1926,1926,I love the smell of napalm in the morning.,true,2020-07-18 17:10:51 UTC,
8435,3,39,1940,1940,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-17 21:33:29 UTC,
8527,1,17,1214,1214,"Here's looking at you, kid.",false,2020-07-05 19:14:13 UTC,
7967,2,23,1506,1506,What we've got here is failure to communicate.,true,2020-07-06 22:49:53 UTC,
6505,3,32,1147,1147,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-09 20:44:06 UTC,
8011,1,19,1915,1915,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-02 22:32:57 UTC,
8846,2,22,695,695,"Here's looking at you, kid.",false,2020-07-14 21:24:42 UTC,
8153,3,33,2005,2005,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-20 21:46:55 UTC,
7924,1,19,1533,1533,"Go ahead, make my day.",true,2020-06-26 18:01:42 UTC,
8558,2,23,1719,1719,I love the smell of napalm in the morning.,true,2020-07-12 21:19:13 UTC,
8106,3,39,1319,1319,I'm going to make him an offer he can't refuse.,false,2020-07-19 22:57:07 UTC,
6164,1,14,1592,1592,I'm going to make him an offer he can't refuse.,false,2020-07-18 21:55:52 UTC,
6795,2,25,124,124,You talking to me?,true,2020-07-17 22:47:25 UTC,
6482,3,38,1681,1681,I'm going to make him an offer he can't refuse.,true,2020-07-07 21:53:15 UTC,
7543,1,14,986,986,What we've got here is failure to communicate.,false,2020-07-14 19:19:37 UTC,
8607,2,29,286,286,I love the smell of napalm in the morning.,false,2020-07-18 22:03:08 UTC,
7221,3,30,1925,1925,I'm going to make him an offer he can't refuse.,true,2020-07-17 20:33:02 UTC,
6110,1,17,1943,1943,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-01 18:41:05 UTC,
8693,2,25,665,665,What we've got here is failure to communicate.,true,2020-07-04 20:03:16 UTC,
6377,3,37,871,871,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-30 22:49:35 UTC,
6533,1,18,504,504,May the Force be with you.,true,2020-07-01 21:50:43 UTC,
6685,2,25,1607,1607,May the Force be with you.,false,2020-07-11 18:50:05 UTC,
7315,3,34,1072,1072,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-05 18:26:39 UTC,
6597,1,18,1534,1534,I'm going to make him an offer he can't refuse.,true,2020-07-03 20:34:44 UTC,
6798,2,26,697,697,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-17 19:27:36 UTC,
7488,3,31,422,422,What we've got here is failure to communicate.,true,2020-07-20 18:24:46 UTC,
8109,1,15,130,130,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-18 17:28:10 UTC,
8679,2,22,1953,1953,"Go ahead, make my day.",false,2020-07-03 21:13:04 UTC,
6965,3,32,1640,1640,"Here's looking at you, kid.",true,2020-07-01 17:43:32 UTC,
8588,1,14,1426,1426,What we've got here is failure to communicate.,false,2020-07-01 22:05:38 UTC,
6531,2,24,1378,1378,"Go ahead, make my day.",true,2020-07-10 21:17:27 UTC,
6314,3,35,1718,1718,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-15 19:32:18 UTC,
6872,1,16,237,237,I'm going to make him an offer he can't refuse.,false,2020-06-30 21:35:41 UTC,
8950,2,23,1162,1162,What we've got here is failure to communicate.,true,2020-07-21 17:48:39 UTC,
8052,3,30,973,973,"Here's looking at you, kid.",false,2020-07-19 20:16:02 UTC,
6746,1,10,1017,1017,"Here's looking at you, kid.",true,2020-06-28 17:43:37 UTC,
6041,2,26,829,829,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-26 22:39:20 UTC,
6535,3,35,246,246,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-27 21:35:15 UTC,
7708,1,15,1017,1017,"Go ahead, make my day.",false,2020-07-11 18:58:12 UTC,
7133,2,24,94,94,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-30 20:01:37 UTC,
7035,3,30,1520,1520,You talking to me?,true,2020-06-24 22:45:54 UTC,
8081,1,17,1519,1519,"Frankly, my dear, I don’t give a damn.",true,2020-06-23 22:53:14 UTC,
7693,2,26,1888,1888,"Go ahead, make my day.",false,2020-07-19 22:24:41 UTC,
6370,3,36,1668,1668,I love the smell of napalm in the morning.,false,2020-07-09 21:53:07 UTC,
7536,1,12,985,985,"Go ahead, make my day.",false,2020-07-12 21:11:03 UTC,
8870,2,21,1351,1351,What we've got here is failure to communicate.,true,2020-07-03 19:14:27 UTC,
8516,3,35,921,921,"Frankly, my dear, I don’t give a damn.",false,2020-06-28 20:04:28 UTC,
8301,1,15,594,594,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-12 20:50:23 UTC,
6487,2,26,1785,1785,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-12 22:02:05 UTC,
8177,3,39,297,297,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-22 21:27:10 UTC,
8149,1,19,1275,1275,What we've got here is failure to communicate.,true,2020-06-30 21:52:12 UTC,
8371,2,28,48,48,I'm going to make him an offer he can't refuse.,true,2020-07-19 18:42:08 UTC,
8603,3,30,285,285,"Go ahead, make my day.",true,2020-07-08 17:34:51 UTC,
6121,1,12,1027,1027,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-04 17:54:19 UTC,
6371,2,21,1816,1816,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-23 22:01:43 UTC,
6579,3,38,1637,1637,You talking to me?,false,2020-07-16 20:46:49 UTC,
8224,1,18,1109,1109,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-07 21:20:28 UTC,
7644,2,26,1624,1624,"Here's looking at you, kid.",false,2020-07-22 18:49:15 UTC,
7397,3,36,1531,1531,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-26 20:44:34 UTC,
7051,1,18,1135,1135,I love the smell of napalm in the morning.,false,2020-07-19 20:26:09 UTC,
7013,2,21,1846,1846,"Here's looking at you, kid.",false,2020-06-26 18:23:46 UTC,
6719,3,32,518,518,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-14 18:03:57 UTC,
6195,1,13,1570,1570,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-03 19:07:33 UTC,
8942,2,29,3,3,"Frankly, my dear, I don’t give a damn.",false,2020-07-05 19:46:59 UTC,
8608,3,30,347,347,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-19 20:41:05 UTC,
8029,1,18,1668,1668,I love the smell of napalm in the morning.,false,2020-06-29 17:49:41 UTC,
7175,2,20,1110,1110,"Go ahead, make my day.",true,2020-07-16 18:51:47 UTC,
8823,3,38,589,589,"Frankly, my dear, I don’t give a damn.",false,2020-07-06 17:13:11 UTC,
6516,1,14,1695,1695,I love the smell of napalm in the morning.,false,2020-07-15 21:01:53 UTC,
7213,2,21,733,733,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-30 19:38:24 UTC,
7120,3,33,1644,1644,"Frankly, my dear, I don’t give a damn.",false,2020-07-12 18:49:49 UTC,
8710,1,12,402,402,What we've got here is failure to communicate.,false,2020-06-30 17:21:07 UTC,
6345,2,27,147,147,"Go ahead, make my day.",true,2020-06-30 20:20:28 UTC,
6619,3,36,708,708,I love the smell of napalm in the morning.,true,2020-06-24 21:53:23 UTC,
7433,1,14,585,585,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-05 21:56:35 UTC,
7872,2,27,306,306,"Frankly, my dear, I don’t give a damn.",true,2020-06-24 19:09:46 UTC,
6085,3,32,1309,1309,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-17 17:43:40 UTC,
6582,1,13,1045,1045,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-13 20:06:45 UTC,
7774,2,25,1816,1816,I'm going to make him an offer he can't refuse.,true,2020-07-09 21:14:20 UTC,
9000,3,31,503,503,I love the smell of napalm in the morning.,true,2020-07-16 22:58:48 UTC,
7171,1,12,1492,1492,What we've got here is failure to communicate.,false,2020-06-24 19:11:10 UTC,
7441,2,26,1592,1592,"Frankly, my dear, I don’t give a damn.",false,2020-07-18 22:50:04 UTC,
8220,3,38,365,365,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-04 20:35:51 UTC,
6469,1,10,1083,1083,"Frankly, my dear, I don’t give a damn.",false,2020-06-26 21:04:37 UTC,
7068,2,23,1680,1680,What we've got here is failure to communicate.,true,2020-06-30 21:33:32 UTC,
6137,3,30,552,552,"Go ahead, make my day.",true,2020-06-24 21:27:22 UTC,
7089,1,13,796,796,"Here's looking at you, kid.",false,2020-07-17 19:07:59 UTC,
6895,2,28,1120,1120,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-09 21:43:14 UTC,
8420,3,32,1149,1149,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-27 22:17:57 UTC,
6093,1,15,687,687,"Here's looking at you, kid.",false,2020-07-07 17:27:09 UTC,
6347,2,29,1970,1970,"Frankly, my dear, I don’t give a damn.",false,2020-06-23 17:07:14 UTC,
7923,3,35,1990,1990,What we've got here is failure to communicate.,false,2020-07-09 19:56:06 UTC,
7333,1,11,265,265,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-16 21:21:54 UTC,
7618,2,21,1406,1406,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-04 17:43:47 UTC,
6891,3,30,493,493,"Here's looking at you, kid.",true,2020-06-30 19:03:31 UTC,
7358,1,18,312,312,"Go ahead, make my day.",false,2020-07-06 22:29:45 UTC,
6845,2,24,1864,1864,I'm going to make him an offer he can't refuse.,false,2020-07-22 20:11:59 UTC,
8088,3,38,1845,1845,"Here's looking at you, kid.",false,2020-07-05 20:12:42 UTC,
6169,1,14,648,648,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-19 22:10:23 UTC,
7173,2,22,1246,1246,"Here's looking at you, kid.",false,2020-06-24 17:37:30 UTC,
6740,3,37,368,368,"Frankly, my dear, I don’t give a damn.",false,2020-07-19 20:35:15 UTC,
8121,1,10,284,284,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-08 18:56:21 UTC,
6833,2,26,550,550,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-10 22:54:31 UTC,
6644,3,33,2010,2010,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-27 22:35:23 UTC,
8266,1,18,1449,1449,"Here's looking at you, kid.",false,2020-07-11 19:16:19 UTC,
8567,2,23,941,941,"Frankly, my dear, I don’t give a damn.",false,2020-07-03 19:43:51 UTC,
7806,3,36,1238,1238,I'm going to make him an offer he can't refuse.,false,2020-07-22 20:21:19 UTC,
6011,1,16,1893,1893,"Here's looking at you, kid.",false,2020-07-07 21:37:10 UTC,
6877,2,23,1413,1413,May the Force be with you.,false,2020-07-09 17:35:08 UTC,
6563,3,39,216,216,You talking to me?,true,2020-07-03 17:50:50 UTC,
6690,1,14,266,266,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-11 19:45:09 UTC,
8442,3,33,205,205,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-07 21:00:05 UTC,
8181,1,10,1906,1906,You talking to me?,true,2020-07-17 20:06:26 UTC,
6028,2,26,1179,1179,What we've got here is failure to communicate.,true,2020-07-04 21:43:28 UTC,
6116,3,34,586,586,"Go ahead, make my day.",false,2020-07-13 20:34:16 UTC,
8350,1,11,487,487,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-01 21:55:23 UTC,
6829,2,29,1991,1991,May the Force be with you.,false,2020-07-16 17:03:02 UTC,
6577,3,36,193,193,"Frankly, my dear, I don’t give a damn.",true,2020-07-20 19:01:04 UTC,
7667,1,17,423,423,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-13 20:55:09 UTC,
8619,2,29,2006,2006,What we've got here is failure to communicate.,true,2020-06-26 19:24:58 UTC,
8158,3,33,1702,1702,"Frankly, my dear, I don’t give a damn.",true,2020-06-26 17:34:00 UTC,
8418,1,12,969,969,I love the smell of napalm in the morning.,true,2020-06-26 20:25:47 UTC,
6212,2,22,422,422,May the Force be with you.,false,2020-06-26 20:07:31 UTC,
6851,3,35,1242,1242,"Here's looking at you, kid.",false,2020-06-26 21:55:38 UTC,
7015,1,13,1437,1437,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-29 21:25:58 UTC,
7207,2,22,143,143,"Go ahead, make my day.",true,2020-07-07 21:31:40 UTC,
7252,3,38,941,941,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-23 22:52:58 UTC,
8204,1,16,756,756,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-01 19:51:47 UTC,
6126,2,27,533,533,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-02 22:16:30 UTC,
7566,3,38,876,876,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-18 17:07:26 UTC,
8251,1,17,1803,1803,You talking to me?,true,2020-07-14 22:26:18 UTC,
7589,2,26,1222,1222,You talking to me?,true,2020-07-22 17:56:33 UTC,
7355,3,37,733,733,May the Force be with you.,true,2020-07-12 22:27:27 UTC,
7399,1,17,71,71,"Go ahead, make my day.",true,2020-07-09 18:57:00 UTC,
8152,2,24,805,805,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-01 19:13:25 UTC,
6908,3,33,91,91,I love the smell of napalm in the morning.,true,2020-07-11 22:31:42 UTC,
8966,1,14,845,845,I love the smell of napalm in the morning.,true,2020-07-06 21:32:32 UTC,
6403,2,28,156,156,You talking to me?,false,2020-06-27 18:22:28 UTC,
8202,3,32,1535,1535,May the Force be with you.,false,2020-07-18 20:01:42 UTC,
8467,1,14,1479,1479,What we've got here is failure to communicate.,true,2020-07-13 18:02:18 UTC,
7898,2,24,606,606,You talking to me?,true,2020-06-23 17:19:30 UTC,
6519,3,38,1588,1588,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-13 20:09:19 UTC,
6070,1,14,178,178,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-13 18:39:29 UTC,
7816,2,22,1696,1696,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-26 21:39:07 UTC,
6956,3,39,727,727,"Go ahead, make my day.",false,2020-07-06 20:18:19 UTC,
8704,1,11,442,442,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-04 20:54:48 UTC,
6069,2,23,347,347,"Frankly, my dear, I don’t give a damn.",false,2020-07-19 20:11:52 UTC,
6123,3,37,1155,1155,"Here's looking at you, kid.",false,2020-07-18 20:40:39 UTC,
8528,1,13,1120,1120,"Frankly, my dear, I don’t give a damn.",false,2020-07-06 20:13:18 UTC,
6388,2,26,1866,1866,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-06 20:20:43 UTC,
6292,3,30,179,179,"Here's looking at you, kid.",true,2020-06-28 19:24:35 UTC,
8170,1,13,1411,1411,"Here's looking at you, kid.",,2020-06-23 22:58:37 UTC,
8883,2,29,1079,1079,I'm going to make him an offer he can't refuse.,,2020-07-06 22:48:27 UTC,
7363,3,34,1817,1817,You talking to me?,,2020-07-05 20:04:23 UTC,
7226,1,12,1911,1911,You talking to me?,,2020-07-07 21:17:51 UTC,
6199,2,29,312,312,I love the smell of napalm in the morning.,,2020-06-24 17:28:55 UTC,
7791,3,36,985,985,"All right, Mr. DeMille, I'm ready for my closeup.",,2020-07-21 21:06:28 UTC,
7093,1,14,1402,1402,"Frankly, my dear, I don’t give a damn.",,2020-07-11 22:09:07 UTC,
6532,2,22,193,193,May the Force be with you.,,2020-07-15 17:43:20 UTC,
7161,3,36,831,831,Fasten your seatbelts. It's going to be a bumpy night.,,2020-06-30 22:24:19 UTC,
8965,1,14,1015,1015,May the Force be with you.,,2020-06-29 20:33:50 UTC,
7607,2,23,875,875,"Here's looking at you, kid.",,2020-07-18 17:39:42 UTC,
6559,3,38,371,371,May the Force be with you.,,2020-06-23 22:09:47 UTC,
8706,1,12,1466,1466,May the Force be with you.,,2020-06-23 17:19:21 UTC,
7276,2,29,836,836,"All right, Mr. DeMille, I'm ready for my closeup.",,2020-07-11 18:52:11 UTC,
6072,3,36,171,171,I'm going to make him an offer he can't refuse.,,2020-07-16 22:57:34 UTC,
7876,1,10,284,284,May the Force be with you.,,2020-07-18 21:16:36 UTC,
8273,2,29,1422,1422,You talking to me?,,2020-07-02 20:08:07 UTC,
7694,3,39,157,157,You talking to me?,,2020-07-15 19:59:25 UTC,
6800,1,11,239,239,"Here's looking at you, kid.",,2020-07-20 19:05:16 UTC,
6406,2,29,628,628,I love the smell of napalm in the morning.,,2020-06-23 20:25:25 UTC,
8938,3,35,496,496,"Toto, I've got a feeling we're not in Kansas anymore.",,2020-07-13 19:58:14 UTC,
8061,1,10,1580,1580,I love the smell of napalm in the morning.,,2020-06-26 19:39:09 UTC,
6465,2,23,1002,1002,"Here's looking at you, kid.",,2020-07-12 18:21:35 UTC,
7309,3,34,1915,1915,I'm going to make him an offer he can't refuse.,,2020-06-23 21:22:18 UTC,
8524,1,14,1306,1306,"Frankly, my dear, I don’t give a damn.",,2020-07-09 17:27:57 UTC,
7530,2,22,1071,1071,I'm going to make him an offer he can't refuse.,,2020-07-16 18:19:06 UTC,
7250,3,32,67,67,You talking to me?,,2020-06-30 19:51:46 UTC,
6222,1,12,1891,1891,"All right, Mr. DeMille, I'm ready for my closeup.",,2020-06-30 18:45:15 UTC,
7528,2,26,349,349,"Toto, I've got a feeling we're not in Kansas anymore.",,2020-06-24 21:50:49 UTC,
8943,3,31,924,924,"Go ahead, make my day.",,2020-07-20 17:51:48 UTC,
8487,1,12,1472,1472,I love the smell of napalm in the morning.,,2020-06-23 20:04:04 UTC,
6509,2,28,1101,1101,"Toto, I've got a feeling we're not in Kansas anymore.",,2020-07-08 19:24:38 UTC,
6366,3,33,539,539,"All right, Mr. DeMille, I'm ready for my closeup.",,2020-07-07 17:41:00 UTC,
8769,1,13,1215,1215,"Frankly, my dear, I don’t give a damn.",,2020-07-02 21:59:10 UTC,
7720,2,20,232,232,"Go ahead, make my day.",,2020-07-17 21:30:28 UTC,
